CD_SETOR,CD_MUN,NM_MUN,AREA_KM2,count_total,count_tag_pois,count_name_pois,count_drone_named,sample_poi_names
420560505000009,4205605,Galvão,28.136105287221955,0,0,0,0,
420560505000010,4205605,Galvão,1.438998321687597,0,0,0,0,
420560505000011,4205605,Galvão,0.307094737200142,0,0,0,0,
420560505000012,4205605,Galvão,0.906775862417283,0,0,0,0,
420560505000013,4205605,Galvão,0.390023533773669,0,0,0,0,
420570405000008,4205704,Garopaba,3.146651523540911,0,0,0,0,
420570405000030,4205704,Garopaba,2.786055468046244,0,0,0,0,
420570405000034,4205704,Garopaba,4.442921540796808,0,0,0,0,
420570405000035,4205704,Garopaba,0.095430240785707,2,2,0,0,Hotel Lobo;Hotel Garopaba
420570405000036,4205704,Garopaba,0.141882683596712,0,0,0,0,
420570405000037,4205704,Garopaba,0.129694206780069,0,0,0,0,
420570405000038,4205704,Garopaba,0.107652575465239,0,0,0,0,
420570405000039,4205704,Garopaba,0.114860638253342,0,0,0,0,
420570405000040,4205704,Garopaba,0.1219812822233,0,0,0,0,
420570405000041,4205704,Garopaba,0.169942703314491,0,0,0,0,
420570405000042,4205704,Garopaba,0.259091420882101,0,0,0,0,
420570405000043,4205704,Garopaba,0.203004284295483,0,0,0,0,
420570405000044,4205704,Garopaba,0.09999859949152,0,0,0,0,
420570405000045,4205704,Garopaba,0.158400241926294,0,0,0,0,
420570405000047,4205704,Garopaba,0.50997542366918,1,1,0,0,Garopaba Mar Hotel
420570405000048,4205704,Garopaba,0.271528750128958,0,0,0,0,
420570405000049,4205704,Garopaba,2.604973518508114,1,1,0,0,Hotel Garopaba
420570405000050,4205704,Garopaba,0.210253167231576,1,1,0,0,Candeias Basfak Praia
420570405000051,4205704,Garopaba,0.385300556366677,0,0,0,0,
420570405000052,4205704,Garopaba,0.277331235194964,0,0,0,0,
420570405000053,4205704,Garopaba,1.089398872685109,0,0,0,0,
420570405000054,4205704,Garopaba,0.859628349350329,0,0,0,0,
420570405000055,4205704,Garopaba,1.797388475630798,0,0,0,0,
420570405000056,4205704,Garopaba,2.842849367346898,0,0,0,0,
420570405000057,4205704,Garopaba,0.341541523011716,0,0,0,0,
420570405000058,4205704,Garopaba,3.073239879057204,0,0,0,0,
420570405000059,4205704,Garopaba,1.858953349485959,0,0,0,0,
420570405000060,4205704,Garopaba,1.252752839883366,0,0,0,0,
420570405000061,4205704,Garopaba,0.474448411964303,0,0,0,0,
420570405000063,4205704,Garopaba,0.180810334496097,0,0,0,0,
420570405000064,4205704,Garopaba,0.364676445218815,0,0,0,0,
420570405000065,4205704,Garopaba,0.457150650467182,3,3,0,0,Eletromix;Dunalub Autocenter;Alecrim Pousada
420570405000067,4205704,Garopaba,1.683383373537313,1,1,0,0,DJ Car
420570405000068,4205704,Garopaba,0.914266724276502,0,0,0,0,
420570405000069,4205704,Garopaba,1.386179903427543,0,0,0,0,
420570405000070,4205704,Garopaba,1.422027339179023,0,0,0,0,
420570405000071,4205704,Garopaba,0.862629447032198,2,2,0,0,Clóvis Automecânica;Edu Oficina Mecânica
420570405000072,4205704,Garopaba,1.752642986594974,0,0,0,0,
420570405000073,4205704,Garopaba,1.136789004905989,0,0,0,0,
420570405000075,4205704,Garopaba,17.73855717058148,0,0,0,0,
420570405000077,4205704,Garopaba,1.839627831989168,0,0,0,0,
420570405000078,4205704,Garopaba,3.389387625212927,0,0,0,0,
420570405000079,4205704,Garopaba,0.733617682904002,0,0,0,0,
420570405000080,4205704,Garopaba,1.241943458668096,0,0,0,0,
420570405000081,4205704,Garopaba,0.048682643499419,0,0,0,0,
420570405000082,4205704,Garopaba,11.138213421963933,0,0,0,0,
420570405000083,4205704,Garopaba,2.629964730414252,1,1,0,0,Tecnocar Oficina Mecânica
420570405000084,4205704,Garopaba,5.846120497937585,0,0,0,0,
420570405000085,4205704,Garopaba,1.44827457080508,0,0,0,0,
420570405000086,4205704,Garopaba,1.036294317561737,0,0,0,0,
420570405000087,4205704,Garopaba,0.52285959285636,0,0,0,0,
420570405000088,4205704,Garopaba,0.141034734853847,0,0,0,0,
420570405000089,4205704,Garopaba,1.194781042586101,0,0,0,0,
420570405000090,4205704,Garopaba,9.20387309596333,0,0,0,0,
420570405000091,4205704,Garopaba,1.54816443505758,0,0,0,0,
420570405000092,4205704,Garopaba,1.047661599851927,0,0,0,0,
420570405000093,4205704,Garopaba,1.65626878301899,1,1,0,0,
420570405000094,4205704,Garopaba,0.615799702848669,0,0,0,0,
420570405000095,4205704,Garopaba,0.345191358212867,0,0,0,0,
420570405000096,4205704,Garopaba,0.16148018923261,0,0,0,0,
420570405000097,4205704,Garopaba,0.635530853405527,0,0,0,0,
420570405000098,4205704,Garopaba,2.523559940483815,0,0,0,0,
420570405000099,4205704,Garopaba,6.510206778894434,0,0,0,0,
420570405000100,4205704,Garopaba,1.587763405809233,0,0,0,0,
420580305000001,4205803,Garuva,0.587953364439414,0,0,0,0,
420580305000002,4205803,Garuva,0.097088091361071,0,0,0,0,
420580305000003,4205803,Garuva,0.122380927257618,0,0,0,0,
420580305000004,4205803,Garuva,0.070736827305708,0,0,0,0,
420580305000005,4205803,Garuva,1.793836568373463,0,0,0,0,
420580305000006,4205803,Garuva,0.990209560587834,0,0,0,0,
420580305000008,4205803,Garuva,1.888220502007946,0,0,0,0,
420580305000009,4205803,Garuva,3.180111882233879,0,0,0,0,
420580305000010,4205803,Garuva,0.56932225286687,1,1,0,0,
420580305000014,4205803,Garuva,0.316600657439807,1,1,0,0,Hotel Garuva
420580305000015,4205803,Garuva,0.331151597688125,0,0,0,0,
420580305000017,4205803,Garuva,125.87452007470439,0,0,0,0,
420580305000018,4205803,Garuva,12.776375345743022,0,0,0,0,
420580305000019,4205803,Garuva,31.21078415572484,0,0,0,0,
420580305000020,4205803,Garuva,24.252698406377963,0,0,0,0,
420580305000021,4205803,Garuva,0.294425732066476,0,0,0,0,
420580305000022,4205803,Garuva,0.174721087387989,0,0,0,0,
420580305000024,4205803,Garuva,0.097399753000789,0,0,0,0,
420580305000025,4205803,Garuva,0.023650779114653,0,0,0,0,
420580305000028,4205803,Garuva,42.464233851025185,0,0,0,0,
420580305000029,4205803,Garuva,39.60576490018554,0,0,0,0,
420580305000030,4205803,Garuva,0.11145762341903,0,0,0,0,
420580305000031,4205803,Garuva,0.070611194176834,0,0,0,0,
420580305000032,4205803,Garuva,0.076435618207625,0,0,0,0,
420580305000033,4205803,Garuva,0.263233855881069,0,0,0,0,
420580305000034,4205803,Garuva,0.317973156523624,0,0,0,0,
420580305000035,4205803,Garuva,0.130040382518905,0,0,0,0,
420580305000036,4205803,Garuva,0.263392479800174,0,0,0,0,
420580305000038,4205803,Garuva,53.45137460169156,0,0,0,0,
420580305000043,4205803,Garuva,1.057672210740769,0,0,0,0,
420580305000044,4205803,Garuva,26.572254330135987,0,0,0,0,
420580305000045,4205803,Garuva,10.099689929257242,0,0,0,0,
420580305000046,4205803,Garuva,4.838805814949772,0,0,0,0,
420580305000047,4205803,Garuva,13.19248776016865,0,0,0,0,
420580305000048,4205803,Garuva,1.35940475697125,0,0,0,0,
420580305000049,4205803,Garuva,3.428225615555889,0,0,0,0,
420580305000050,4205803,Garuva,0.194886968368006,0,0,0,0,
420580305000051,4205803,Garuva,3.445187687491957,0,0,0,0,
420580305000052,4205803,Garuva,2.021478424984232,0,0,0,0,
420580305000053,4205803,Garuva,6.869656767665261,0,0,0,0,
420580305000054,4205803,Garuva,0.118680308692664,0,0,0,0,
420580305000055,4205803,Garuva,0.042619877705703,0,0,0,0,
420580305000056,4205803,Garuva,0.173249925577175,0,0,0,0,
420580305000057,4205803,Garuva,0.623671717813292,0,0,0,0,
420580305000058,4205803,Garuva,0.137573161637898,0,0,0,0,
420580305000059,4205803,Garuva,58.59643369101974,0,0,0,0,
420580305000060,4205803,Garuva,2.017107918686041,0,0,0,0,
420580305000061,4205803,Garuva,15.851399518278127,0,0,0,0,
420580305000062,4205803,Garuva,11.547440812731667,0,0,0,0,
420590205000002,4205902,Gaspar,0.264553762657654,0,0,0,0,
420590205000003,4205902,Gaspar,1.482463090518236,0,0,0,0,
420590205000004,4205902,Gaspar,0.651064361921902,0,0,0,0,
420590205000005,4205902,Gaspar,2.000113824431813,0,0,0,0,
420590205000007,4205902,Gaspar,0.138782885194668,0,0,0,0,
420590205000009,4205902,Gaspar,0.208956311389499,0,0,0,0,
420590205000010,4205902,Gaspar,0.215254421850053,0,0,0,0,
420590205000011,4205902,Gaspar,0.142807826987108,0,0,0,0,
420590205000012,4205902,Gaspar,0.28784573099082,0,0,0,0,
420590205000013,4205902,Gaspar,0.238805766748935,0,0,0,0,
420590205000014,4205902,Gaspar,0.719562766633124,0,0,0,0,
420590205000015,4205902,Gaspar,0.394508602416689,0,0,0,0,
420590205000016,4205902,Gaspar,0.296423596390057,0,0,0,0,
420590205000017,4205902,Gaspar,0.157343423041408,0,0,0,0,
420590205000018,4205902,Gaspar,0.159718628321501,0,0,0,0,
420590205000019,4205902,Gaspar,0.042800189691143,0,0,0,0,
420590205000020,4205902,Gaspar,0.283087616419015,0,0,0,0,
420590205000024,4205902,Gaspar,0.417763767023,0,0,0,0,
420590205000025,4205902,Gaspar,0.291784715028475,0,0,0,0,
420590205000026,4205902,Gaspar,0.159099919401347,0,0,0,0,
420590205000027,4205902,Gaspar,0.128461560877677,0,0,0,0,
420590205000028,4205902,Gaspar,0.185106917769881,0,0,0,0,
420590205000029,4205902,Gaspar,0.625669136468184,0,0,0,0,
420590205000031,4205902,Gaspar,0.015102855477603,0,0,0,0,
420590205000032,4205902,Gaspar,0.195262984512962,0,0,0,0,
420590205000033,4205902,Gaspar,0.271024198695658,0,0,0,0,
420590205000034,4205902,Gaspar,0.767635763865011,0,0,0,0,
420590205000035,4205902,Gaspar,0.130305139852677,0,0,0,0,
420590205000037,4205902,Gaspar,0.337890628682987,0,0,0,0,
420590205000039,4205902,Gaspar,0.394751801920726,0,0,0,0,
420590205000040,4205902,Gaspar,0.105937683931889,0,0,0,0,
420590205000041,4205902,Gaspar,0.075959247002001,0,0,0,0,
420590205000042,4205902,Gaspar,0.146976861530628,0,0,0,0,
420590205000043,4205902,Gaspar,1.793936944224233,0,0,0,0,
420590205000044,4205902,Gaspar,1.911455563246608,0,0,0,0,
420590205000047,4205902,Gaspar,0.466599938876586,0,0,0,0,
420590205000048,4205902,Gaspar,1.06151193376014,0,0,0,0,
420590205000051,4205902,Gaspar,0.563351165786798,0,0,0,0,
420590205000052,4205902,Gaspar,0.061083800243078,0,0,0,0,
420590205000053,4205902,Gaspar,0.466330665958213,0,0,0,0,
420590205000054,4205902,Gaspar,0.904775594075346,0,0,0,0,
420590205000055,4205902,Gaspar,0.408522795403608,0,0,0,0,
420590205000056,4205902,Gaspar,0.6526630837118,1,1,0,0,Barulho Auto Center
420590205000057,4205902,Gaspar,0.317351116500778,0,0,0,0,
420590205000058,4205902,Gaspar,0.606581292543633,0,0,0,0,
420590205000059,4205902,Gaspar,0.711778247233586,0,0,0,0,
420590205000060,4205902,Gaspar,1.618486839656018,0,0,0,0,
420590205000062,4205902,Gaspar,0.942336140463232,0,0,0,0,
420590205000063,4205902,Gaspar,9.957981816015703,0,0,0,0,
420590205000064,4205902,Gaspar,14.183941552404706,0,0,0,0,
420590205000065,4205902,Gaspar,9.2866582322242,0,0,0,0,
420590205000066,4205902,Gaspar,6.263048341896137,0,0,0,0,
420590205000069,4205902,Gaspar,10.755350286862761,2,2,0,0,Fazzenda Park Resort;Sítio Pequeno Paraíso
420590205000070,4205902,Gaspar,12.880310502097052,0,0,0,0,
420590205000072,4205902,Gaspar,1.374596577252317,0,0,0,0,
420590205000073,4205902,Gaspar,2.754570250401035,0,0,0,0,
420590205000074,4205902,Gaspar,14.104940922089257,0,0,0,0,
420590205000075,4205902,Gaspar,17.302041001271057,0,0,0,0,
420590205000076,4205902,Gaspar,11.587993954252818,0,0,0,0,
420590205000077,4205902,Gaspar,21.251052654312012,0,0,0,0,
420590205000078,4205902,Gaspar,9.924667301007283,0,0,0,0,
420590205000079,4205902,Gaspar,6.065031838226042,0,0,0,0,
420590205000080,4205902,Gaspar,3.455239932156084,0,0,0,0,
420590205000081,4205902,Gaspar,0.089972614835074,0,0,0,0,
420590205000082,4205902,Gaspar,1.252904314074623,0,0,0,0,
420590205000083,4205902,Gaspar,15.376558182157973,0,0,0,0,
420590205000084,4205902,Gaspar,12.685210584107534,0,0,0,0,
420590205000085,4205902,Gaspar,24.646784105290905,0,0,0,0,
420590205000086,4205902,Gaspar,33.932236400317585,1,1,0,0,Eco Hotel Arraial do Ouro
420590205000087,4205902,Gaspar,4.75000188149979,0,0,0,0,
420590205000089,4205902,Gaspar,0.005290123873608,0,0,0,0,
420590205000092,4205902,Gaspar,0.070281594282376,0,0,0,0,
420590205000093,4205902,Gaspar,0.038662722221644,0,0,0,0,
420590205000094,4205902,Gaspar,0.715264219156009,0,0,0,0,
420590205000095,4205902,Gaspar,0.374404191080042,0,0,0,0,
420590205000096,4205902,Gaspar,0.010434059200122,0,0,0,0,
420590205000097,4205902,Gaspar,0.30108226756356,0,0,0,0,
420590205000098,4205902,Gaspar,0.030347259808469,0,0,0,0,
420590205000099,4205902,Gaspar,0.103943776691475,0,0,0,0,
420590205000100,4205902,Gaspar,0.180475817148418,0,0,0,0,
420590205000101,4205902,Gaspar,0.823713644221853,0,0,0,0,
420590205000102,4205902,Gaspar,0.36994594391408,0,0,0,0,
420590205000103,4205902,Gaspar,0.638747355524972,0,0,0,0,
420590205000105,4205902,Gaspar,0.242880501699735,0,0,0,0,
420590205000106,4205902,Gaspar,0.34869229937395,1,0,1,1,Divyne Aluguel de Trajes Sociais
420590205000107,4205902,Gaspar,1.581480193587475,0,0,0,0,
420590205000110,4205902,Gaspar,0.128211851770699,0,0,0,0,
420590205000111,4205902,Gaspar,0.065698146390845,0,0,0,0,
420590205000116,4205902,Gaspar,1.359133089408789,0,0,0,0,
420590205000117,4205902,Gaspar,2.024459549765772,0,0,0,0,
420590205000118,4205902,Gaspar,1.227530436728721,0,0,0,0,
420590205000119,4205902,Gaspar,1.037627037355304,0,0,0,0,
420590205000120,4205902,Gaspar,0.422476285071426,0,0,0,0,
420590205000123,4205902,Gaspar,0.442135993807205,0,0,0,0,
420590205000124,4205902,Gaspar,1.699409266520571,0,0,0,0,
420590205000125,4205902,Gaspar,0.142973744343748,0,0,0,0,
420590205000126,4205902,Gaspar,0.24829922341564,0,0,0,0,
420590205000127,4205902,Gaspar,4.415986386212353,0,0,0,0,
420590205000128,4205902,Gaspar,2.751728887834103,0,0,0,0,
420590205000129,4205902,Gaspar,3.172615919853518,0,0,0,0,
420590205000130,4205902,Gaspar,1.100247811494121,0,0,0,0,
420590205000131,4205902,Gaspar,5.546494648499061,0,0,0,0,
420590205000132,4205902,Gaspar,1.136948535486159,0,0,0,0,
420590205000133,4205902,Gaspar,0.807087823392543,0,0,0,0,
420590205000134,4205902,Gaspar,7.719677902335946,0,0,0,0,
420590205000135,4205902,Gaspar,0.695998775167713,0,0,0,0,
420590205000136,4205902,Gaspar,4.007844892065268,0,0,0,0,
420590205000137,4205902,Gaspar,5.834807247084823,0,0,0,0,
420590205000138,4205902,Gaspar,0.939649189932582,0,0,0,0,
420590205000139,4205902,Gaspar,1.175563940014525,0,0,0,0,
420590205000140,4205902,Gaspar,1.835976786994324,0,0,0,0,
420590205000141,4205902,Gaspar,2.940366260195327,0,0,0,0,
420590205000142,4205902,Gaspar,1.556107173502896,0,0,0,0,
420590205000143,4205902,Gaspar,3.105786892391444,0,0,0,0,
420590205000144,4205902,Gaspar,0.647700008202914,0,0,0,0,
420590205000145,4205902,Gaspar,7.273813606613715,0,0,0,0,
420590205000146,4205902,Gaspar,20.647165638186916,0,0,0,0,
420590205000147,4205902,Gaspar,0.844675407324472,0,0,0,0,
420590205000148,4205902,Gaspar,0.415403516146319,0,0,0,0,
420590205000149,4205902,Gaspar,0.240614516846636,0,0,0,0,
420590205000150,4205902,Gaspar,0.124026969435055,0,0,0,0,
420590205000151,4205902,Gaspar,0.382190040927697,0,0,0,0,
420590205000152,4205902,Gaspar,0.309768322106302,0,0,0,0,
420590205000153,4205902,Gaspar,0.326700667533452,0,0,0,0,
420590205000154,4205902,Gaspar,0.311406052769776,0,0,0,0,
420590205000155,4205902,Gaspar,0.233719820486626,0,0,0,0,
420590205000156,4205902,Gaspar,0.330771129722755,0,0,0,0,
420590205000157,4205902,Gaspar,0.692963596478868,0,0,0,0,
420590205000158,4205902,Gaspar,0.622915935741374,0,0,0,0,
420590205000159,4205902,Gaspar,0.844186792843932,0,0,0,0,
420590205000160,4205902,Gaspar,0.232770458347058,0,0,0,0,
420590205000161,4205902,Gaspar,0.251418726439995,0,0,0,0,
420590205000162,4205902,Gaspar,1.00511810132927,0,0,0,0,
420590205000163,4205902,Gaspar,7.98942317544895,0,0,0,0,
420590205000164,4205902,Gaspar,1.004050952763089,0,0,0,0,
420590205000165,4205902,Gaspar,1.172478098186659,1,1,0,0,Hotel Titon
420590205000166,4205902,Gaspar,0.939315030295896,0,0,0,0,
420590205000167,4205902,Gaspar,0.19491627301468,0,0,0,0,
420590205000168,4205902,Gaspar,0.653118231137969,0,0,0,0,
420590205000169,4205902,Gaspar,1.030122317277783,0,0,0,0,
420590205000170,4205902,Gaspar,0.655786398865837,0,0,0,0,
420590205000171,4205902,Gaspar,1.245339972407783,0,0,0,0,
420590205000172,4205902,Gaspar,0.285629761890083,0,0,0,0,
420590205000173,4205902,Gaspar,2.640305794544167,0,0,0,0,
420590205000174,4205902,Gaspar,0.22415027716536,0,0,0,0,
420590205000175,4205902,Gaspar,0.323342967246647,0,0,0,0,
420590205000176,4205902,Gaspar,0.06943139868415,0,0,0,0,
420590205000177,4205902,Gaspar,0.659268528976702,0,0,0,0,
420590205000178,4205902,Gaspar,0.114350100425175,0,0,0,0,
420600905000001,4206009,Governador Celso Ramos,0.801980688633295,0,0,0,0,
420600905000002,4206009,Governador Celso Ramos,0.637730947593188,0,0,0,0,
420600905000003,4206009,Governador Celso Ramos,0.722961631451828,0,0,0,0,
420600905000004,4206009,Governador Celso Ramos,0.376977998462327,0,0,0,0,
420600905000007,4206009,Governador Celso Ramos,0.325130700003855,0,0,0,0,
420600905000008,4206009,Governador Celso Ramos,1.730476261811071,0,0,0,0,
420600905000013,4206009,Governador Celso Ramos,0.240393162494448,1,1,0,0,Ponta dos Ganchos
420600905000016,4206009,Governador Celso Ramos,0.480391082028881,0,0,0,0,
420600905000017,4206009,Governador Celso Ramos,0.259468542936199,0,0,0,0,
420600905000020,4206009,Governador Celso Ramos,0.424750611698009,0,0,0,0,
420600905000023,4206009,Governador Celso Ramos,34.11082878506575,0,0,0,0,
420600905000025,4206009,Governador Celso Ramos,0.19696575768586,0,0,0,0,
420600905000026,4206009,Governador Celso Ramos,0.187455445821734,0,0,0,0,
420600905000027,4206009,Governador Celso Ramos,0.073358536617847,0,0,0,0,
420600905000031,4206009,Governador Celso Ramos,0.18316576821233,0,0,0,0,
420600905000036,4206009,Governador Celso Ramos,0.092217913966294,0,0,0,0,
420600905000038,4206009,Governador Celso Ramos,0.043969729562775,0,0,0,0,
420600905000039,4206009,Governador Celso Ramos,0.098238145113979,0,0,0,0,
420600905000041,4206009,Governador Celso Ramos,3.364690373736472,0,0,0,0,
420600905000042,4206009,Governador Celso Ramos,0.629452370632771,0,0,0,0,
420600905000043,4206009,Governador Celso Ramos,19.84808474602274,0,0,0,0,
420600905000044,4206009,Governador Celso Ramos,0.5681316199546,0,0,0,0,
420600905000048,4206009,Governador Celso Ramos,0.250764057830099,0,0,0,0,
420600905000050,4206009,Governador Celso Ramos,0.400474227975418,0,0,0,0,
420600905000051,4206009,Governador Celso Ramos,0.399858271446641,0,0,0,0,
420600905000052,4206009,Governador Celso Ramos,0.193114367956132,0,0,0,0,
420600905000054,4206009,Governador Celso Ramos,0.340616678608077,0,0,0,0,
420600905000055,4206009,Governador Celso Ramos,0.488285294290321,0,0,0,0,
420600905000056,4206009,Governador Celso Ramos,0.239231037812104,0,0,0,0,
420600905000057,4206009,Governador Celso Ramos,0.108412021422278,0,0,0,0,
420600905000059,4206009,Governador Celso Ramos,0.092086511614372,0,0,0,0,
420600905000060,4206009,Governador Celso Ramos,0.169048764211924,0,0,0,0,
420600905000061,4206009,Governador Celso Ramos,0.229321511380258,0,0,0,0,
420600905000062,4206009,Governador Celso Ramos,3.222962584550979,2,2,0,0,Palmas Hotel & Spa;Hotel Águas de Palmas
420600905000065,4206009,Governador Celso Ramos,0.594210840893399,0,0,0,0,
420600905000066,4206009,Governador Celso Ramos,0.474122819931884,0,0,0,0,
420600905000067,4206009,Governador Celso Ramos,0.161677499019351,0,0,0,0,
420600905000068,4206009,Governador Celso Ramos,0.476180037204093,0,0,0,0,
420600905000069,4206009,Governador Celso Ramos,0.189278872254184,0,0,0,0,
420600905000070,4206009,Governador Celso Ramos,0.708269362878943,0,0,0,0,
420600905000071,4206009,Governador Celso Ramos,0.271518713684752,0,0,0,0,
420600905000072,4206009,Governador Celso Ramos,0.217679287996193,0,0,0,0,
420600905000073,4206009,Governador Celso Ramos,0.112857555057987,0,0,0,0,
420600905000074,4206009,Governador Celso Ramos,0.225920120718849,0,0,0,0,
420600905000075,4206009,Governador Celso Ramos,0.245808701752669,0,0,0,0,
420600905000076,4206009,Governador Celso Ramos,0.443554087720692,0,0,0,0,
420600905000077,4206009,Governador Celso Ramos,0.271412951176777,1,1,0,0,Pousada Baía dos Golfinhos
420600905000078,4206009,Governador Celso Ramos,0.225120601516995,0,0,0,0,
420600905000079,4206009,Governador Celso Ramos,1.13114881813408,0,0,0,0,
420600905000080,4206009,Governador Celso Ramos,0.600698575630429,0,0,0,0,
420600905000081,4206009,Governador Celso Ramos,8.485707173649729,0,0,0,0,
420600905000082,4206009,Governador Celso Ramos,7.195634874312979,0,0,0,0,
420600905000083,4206009,Governador Celso Ramos,20.71458284790346,0,0,0,0,
420600905000084,4206009,Governador Celso Ramos,10.82631044932582,0,0,0,0,
420600905000085,4206009,Governador Celso Ramos,1.379655773205266,0,0,0,0,
420600905000086,4206009,Governador Celso Ramos,0.051551133453257,0,0,0,0,
420600905000087,4206009,Governador Celso Ramos,1.02249413713988,0,0,0,0,
420610805000001,4206108,Grão-Pará,0.164393011638747,0,0,0,0,
420610805000002,4206108,Grão-Pará,0.319995791424991,0,0,0,0,
420610805000003,4206108,Grão-Pará,0.278115007893216,0,0,0,0,
420610805000004,4206108,Grão-Pará,0.314289806265312,0,0,0,0,
420610805000005,4206108,Grão-Pará,26.820682065224418,0,0,0,0,
420610805000013,4206108,Grão-Pará,0.059391733747975,0,0,0,0,
420610805000017,4206108,Grão-Pará,0.096439057672696,0,0,0,0,
420610805000019,4206108,Grão-Pará,0.220360154304893,0,0,0,0,
420610805000021,4206108,Grão-Pará,33.534916203868946,0,0,0,0,
420610805000022,4206108,Grão-Pará,18.74226561699428,0,0,0,0,
420610805000023,4206108,Grão-Pará,30.277658731395714,0,0,0,0,
420610810000001,4206108,Grão-Pará,0.507559374033304,0,0,0,0,
420610810000002,4206108,Grão-Pará,59.52071402118018,0,0,0,0,
420610810000003,4206108,Grão-Pará,57.5021019065964,0,0,0,0,
420610815000001,4206108,Grão-Pará,0.270613650090599,0,0,0,0,
420610815000002,4206108,Grão-Pará,46.88833883718588,0,0,0,0,
420610815000003,4206108,Grão-Pará,43.714124816522286,1,1,0,0,Pousada das Pirâmides
420610815000004,4206108,Grão-Pará,8.339926019461533,0,0,0,0,
420610815000005,4206108,Grão-Pará,6.789986942113555,0,0,0,0,
420620705000001,4206207,Gravatal,0.994482236117012,1,1,0,0,Mecânica Dirceu
420620705000002,4206207,Gravatal,0.932004265295838,0,0,0,0,
420620705000003,4206207,Gravatal,0.317806473667174,0,0,0,0,
420620705000004,4206207,Gravatal,0.658136553655673,2,2,0,0,Hotel Termas;Hotel Castelo Palace
420620705000005,4206207,Gravatal,1.540782541670974,1,1,0,0,Hotel Termas do Lago
420620705000006,4206207,Gravatal,0.546309358945073,5,5,0,0,Hotel Internacional;Apart Hotel Intergravatal;Termas Park Hotel;Cabanas Termas Hotel
420620705000009,4206207,Gravatal,6.757684535140828,0,0,0,0,
420620705000013,4206207,Gravatal,1.364198879441504,0,0,0,0,
420620705000014,4206207,Gravatal,0.872276755790247,0,0,0,0,
420620705000018,4206207,Gravatal,8.363920906658748,0,0,0,0,
420620705000019,4206207,Gravatal,5.882669809210277,0,0,0,0,
420620705000020,4206207,Gravatal,15.46349776333883,0,0,0,0,
420620705000021,4206207,Gravatal,0.912700109261768,0,0,0,0,
420620705000022,4206207,Gravatal,0.920418859590743,0,0,0,0,
420620705000023,4206207,Gravatal,13.69484513395598,0,0,0,0,
420620705000024,4206207,Gravatal,0.502683050494221,0,0,0,0,
420620705000025,4206207,Gravatal,12.547892171290151,0,0,0,0,
420620705000030,4206207,Gravatal,0.545719096482963,0,0,0,0,
420620705000031,4206207,Gravatal,14.00201381685159,0,0,0,0,
420620705000032,4206207,Gravatal,0.229589159522938,0,0,0,0,
420620705000033,4206207,Gravatal,1.34362864952905,0,0,0,0,
420620705000034,4206207,Gravatal,0.176461549580825,0,0,0,0,
420620705000035,4206207,Gravatal,5.10790022703004,0,0,0,0,
420620705000036,4206207,Gravatal,0.298392171688141,0,0,0,0,
420620705000037,4206207,Gravatal,3.184949028743797,0,0,0,0,
420620705000038,4206207,Gravatal,0.086651470337925,0,0,0,0,
420620705000039,4206207,Gravatal,22.088415788441615,0,0,0,0,
420620705000040,4206207,Gravatal,0.133801431521308,0,0,0,0,
420620705000041,4206207,Gravatal,2.79712380726082,0,0,0,0,
420620705000042,4206207,Gravatal,0.389702100547572,0,0,0,0,
420620705000043,4206207,Gravatal,5.327548763285099,0,0,0,0,
420620705000044,4206207,Gravatal,0.446068177680189,0,0,0,0,
420620705000045,4206207,Gravatal,14.644353306102209,0,0,0,0,
420620705000046,4206207,Gravatal,0.231725389044198,0,0,0,0,
420620705000047,4206207,Gravatal,0.048834382403747,0,0,0,0,
420620705000048,4206207,Gravatal,0.043760903498802,0,0,0,0,
420620705000049,4206207,Gravatal,10.891051714012981,0,0,0,0,
420620705000050,4206207,Gravatal,0.862567953467132,0,0,0,0,
420620705000051,4206207,Gravatal,10.518890385106042,0,0,0,0,
420620705000052,4206207,Gravatal,0.046646183108848,0,0,0,0,
420630605000001,4206306,Guabiruba,2.684572931501671,0,0,0,0,
420630605000002,4206306,Guabiruba,2.874500521586545,0,0,0,0,
420630605000003,4206306,Guabiruba,2.18968946381669,0,0,0,0,
420630605000004,4206306,Guabiruba,1.362812805569808,0,0,0,0,
420630605000005,4206306,Guabiruba,2.991440218836355,0,0,0,0,
420630605000007,4206306,Guabiruba,1.61279546155781,0,0,0,0,
420630605000008,4206306,Guabiruba,3.267244284179613,0,0,0,0,
420630605000009,4206306,Guabiruba,4.390187303474466,0,0,0,0,
420630605000011,4206306,Guabiruba,1.274092736025857,0,0,0,0,
420630605000012,4206306,Guabiruba,2.601192068404777,0,0,0,0,
420630605000016,4206306,Guabiruba,9.024268284098307,0,0,0,0,
420630605000017,4206306,Guabiruba,2.274549895527595,0,0,0,0,
420630605000019,4206306,Guabiruba,0.677881196106169,0,0,0,0,
420630605000021,4206306,Guabiruba,0.984331682336006,0,0,0,0,
420630605000022,4206306,Guabiruba,1.453579171397365,0,0,0,0,
420630605000023,4206306,Guabiruba,1.048321129340085,0,0,0,0,
420630605000024,4206306,Guabiruba,1.700302148188516,0,0,0,0,
420630605000025,4206306,Guabiruba,4.254391383319347,0,0,0,0,
420630605000026,4206306,Guabiruba,1.673706960218273,0,0,0,0,
